arrived_date,arrived_time,responsible_dept,supplier_of_the_container,direct_container_to_warehouse_date,direct_container_to_warehouse_time,container_arrived_to_warehouse_date,container_arrived_to_warehouse_time,status_direct_container_to_warehouse,loading_bay_in_date_warehouse,loading_bay_in_time_warehouse,status_loading_bay,reason_for_warehouse_waitting,finished_goods_loading_date,finished_goods_loading_time,finished_goods_complete_date,finished_goods_complete_time,status_finished_goods_loading,reasons_for_finsihed_goods_loading_delay,documentation_process_date,documentation_process_time,status_documentation_process,departure_from_plant_date,departure_from_plant_time,reason_for_document_clearing_delays,shipment_unloading_date,shipment_unloading_time,reason_for_unloading_delays,total_Shipment_duration,total_duration_whole_process
18-05-20,10.35,Industrial,IWS HOLDINGS,18-05-20,10.5,18-05-20,11.25,Yes,18-05-20,16,No,Early Arrival,18-05-20,18,18-05-20,21.3,No,Early Arrival,20-05-20,18.3,No,20-05-20,12.46,ship. doc comlet 19/8,20-05-20,20.37,Vessel issue,2,58.02
18-05-20,16,Medical,LANKA FEIGHTERS,18-05-20,10.5,18-05-20,16.3,Yes,18-05-20,18.3,No,Early Arrival,18-05-20,19,18-05-20,21,Yes,Finish Goods in IR WH,24-05-20,19,No,21-05-20,15.47,port opn delay,24-05-20,21.1,Vessel FCL opening delays,6,149.1
18-05-20,13.4,Medical,LANKA FEIGHTERS,18-05-20,13.4,18-05-20,14,Yes,18-05-20,15,No,Early Arrival,19-05-20,11.31,20-05-20,11.3,No,Shipment Loading Plan Pending,20-05-20,18.3,Yes,20-05-20,20.29,port opn. delay,20-05-20,22.14,Vessel issue,2,56.74
18-05-20,10.35,Medical,IWS HOLDINGS,18-05-20,10.5,18-05-20,10.45,Yes,18-05-20,10.5,Yes,Carton Missing at WH,18-05-20,16,19-05-20,14.45,No,Damage Carton,19-05-20,18.3,Yes,19-05-20,19.18,EARLY BOOKING,19-05-20,21.3,Vessel issue,1,34.95
18-05-20,11.15,Medical,LANKA FEIGHTERS,18-05-20,11.3,18-05-20,11.3,Yes,18-05-20,11.3,Yes,Damage Carton,18-05-20,11.15,18-05-20,14.3,Yes,Finish Goods in IR WH,20-05-20,13,No,20-05-20,13.26,Pick slip issue,20-05-20,20.38,Vessel issue,2,57.23
18-05-20,11.4,Medical,LANKA FEIGHTERS,18-05-20,11.45,18-05-20,12,Yes,18-05-20,11.5,Yes,Finish Goods in IR WH,18-05-20,12,18-05-20,12.3,Yes,Lunch Break,20-05-20,14.4,No,21-05-20,15.57,port opn. delay,22-05-20,21.1,Vessel FCL opening delays,4,
18-05-20,14.1,Medical,LANKA FEIGHTERS,18-05-20,14.2,18-05-20,14.3,Yes,18-05-20,14.3,Yes,Carton Missing at WH,18-05-20,19.3,18-05-20,23.3,No,Damage Carton,18-05-20,7.3,No,20-05-20,15.18,port opn. Delay,24-05-20,6.5,Vessel FCL opening delays,6,
18-05-20,13.1,Industrial,IWS HOLDINGS,18-05-20,13.2,18-05-20,13.3,Yes,18-05-20,13.3,Yes,Early Arrival,18-05-20,18.3,18-05-20,22.3,No,Early Arrival,18-05-20,19,No,21-05-20,12.1,Load qty and cusdec Issues,23-05-20,6.55,Vessel FCL opening delays,5,
18-05-20,12.09,Industrial,LANKA FEIGHTERS,18-05-20,12.15,18-05-20,12.2,Yes,18-05-20,13,Yes,Carton Missing at WH,18-05-20,8.3,18-05-20,13.3,No,Early Arrival,19-05-20,14,Yes,19-05-20,14.12,Pick slip issue,20-05-20,21.4,Vessel issue,2,
18-05-20,10.2,Industrial,IWS HOLDINGS,18-05-20,10.35,18-05-20,11,Yes,18-05-20,11.25,Yes,Early Arrival,18-05-20,12,18-05-20,17,No,Early Arrival,18-05-20,13.5,Yes,21-05-20,16.17,port opn delay,23-05-20,11.45,Vessel FCL opening delays,5,
18-05-20,11.4,Medical,LANKA FEIGHTERS,18-05-20,11.45,18-05-20,12,Yes,18-05-20,11.5,Yes,Carton Missing at WH,18-05-20,12,18-05-20,12.3,Yes,Lunch Break,20-05-20,15,No,21-05-20,15.57,port opn. Delay,23-05-20,21.1,Vessel FCL opening delays,5,
18-05-20,14.1,Medical,LANKA FEIGHTERS,18-05-20,14.2,18-05-20,14.3,Yes,18-05-20,14.3,Yes,Early Arrival,18-05-20,19.3,18-05-20,23.3,No,Irradiation Pending,18-05-20,18,No,19-05-20,15.18,EARLY BOOKING,25-05-20,6.5,Vessel FCL opening delays,7,
18-05-20,13.1,Industrial,IWS HOLDINGS,18-05-20,13.2,18-05-20,13.3,Yes,18-05-20,13.3,Yes,Damage Carton,18-05-20,18.3,18-05-20,22.3,No,Finish Goods in IR WH,18-05-20,9.3,Yes,21-05-20,14.18,Pick slip issue,26-05-20,7.45,Vessel FCL opening delays,8,
18-05-20,15.09,Industrial,LANKA FEIGHTERS,18-05-20,15.15,18-05-20,15.2,Yes,18-05-20,16,Yes,Finish Goods in IR WH,18-05-20,11.3,18-05-20,13.3,No,Early Arrival,19-05-20,13.5,No,19-05-20,14.12,EARLY BOOKING,20-05-20,21.4,Vessel issue,2,
18-05-20,10.2,Industrial,IWS HOLDINGS,18-05-20,10.35,18-05-20,11,Yes,18-05-20,11.25,Yes,Carton Missing at WH,18-05-20,12,18-05-20,17,No,Early Arrival,18-05-20,16.4,No,21-05-20,16.17,port opn delay,23-05-20,7.4,Vessel FCL opening delays,5,
18-05-20,11.4,Medical,LANKA FEIGHTERS,18-05-20,11.45,18-05-20,12,Yes,18-05-20,11.5,Yes,Finish Goods in IR WH,18-05-20,12,18-05-20,12.3,Yes,Finish Goods in IR WH,20-05-20,14.4,Yes,21-05-20,15.57,cargo delays,22-05-20,21.1,Vessel FCL opening delays,4,
18-05-20,14.1,Medical,LANKA FEIGHTERS,18-05-20,14.2,18-05-20,14.3,Yes,18-05-20,14.3,Yes,Carton Missing at WH,18-05-20,19.3,18-05-20,23.3,No,Irradiation Pending,18-05-20,7.3,No,20-05-20,15.18,port opn. Delay,23-05-20,6.5,Vessel FCL opening delays,5,
18-05-20,12.1,Industrial,IWS HOLDINGS,18-05-20,13.2,18-05-20,13.3,Yes,18-05-20,13.3,Yes,Early Arrival,18-05-20,18.3,18-05-20,22.3,No,Early Arrival,18-05-20,19,No,21-05-20,12.1,cargo delays,22-05-20,6.55,Vessel FCL opening delays,4,
19-05-20,11.1,Industrial,LANKA FEIGHTERS,19-05-20,11.2,19-05-20,11.3,Yes,19-05-20,11.3,Yes,Early Arrival,19-05-20,12,19-05-20,15.3,Yes,Early Arrival,21-05-20,19,No,21-05-20,19.22,port opn delay,24-05-20,22.32,Vessel FCL opening delays,5,133.22
19-05-20,10.4,Industrial,IWS HOLDINGS,19-05-20,11.1,19-05-20,11.5,No,19-05-20,11.2,Yes,Early Arrival,19-05-20,18,19-05-20,21.3,No,Early Arrival,22-05-20,12,No,22-05-20,11.58,port opn delay,22-05-20,17.23,Vessel FCL opening delays,3,78.83
19-05-20,10.41,Industrial,IWS HOLDINGS,19-05-20,11.2,19-05-20,13,No,19-05-20,19,No,Early Arrival,19-05-20,22,20-05-20,13.3,No,Finish Goods in IR WH,21-05-20,19,No,21-05-20,18.53,port opn delay,24-05-20,22.27,Vessel FCL opening delays,5,131.86
19-05-20,10.42,Medical,IWS HOLDINGS,19-05-20,11.2,19-05-20,11.3,Yes,19-05-20,19.3,No,Early Arrival,19-05-20,20.15,19-05-20,23,Yes,Early Arrival,20-05-20,19,No,20-05-20,18.56,Load qty and cusdec Issues,21-05-20,9.1,Vessel issue,2,46.68
19-05-20,10.35,Medical,LANKA FEIGHTERS,19-05-20,11.1,19-05-20,11,Yes,19-05-20,11.1,Yes,Finish Goods in IR WH,20-05-20,17.3,20-05-20,18.45,No,Early Arrival,24-05-20,18.3,No,24-05-20,19.13,port opn delay,25-05-20,5.5,Vessel issue,6,139.15
19-05-20,10.35,Medical,IWS HOLDINGS,19-05-20,10.5,19-05-20,10.45,Yes,19-05-20,10.5,Yes,Carton Missing at WH,19-05-20,16,19-05-20,14.45,No,Damage Carton,19-05-20,18.3,Yes,19-05-20,19.18,EARLY BOOKING,21-05-20,21.3,Vessel issue,2,
19-05-20,11.15,Medical,LANKA FEIGHTERS,19-05-20,11.3,19-05-20,11.3,Yes,19-05-20,11.3,Yes,Damage Carton,19-05-20,11.15,19-05-20,14.3,Yes,Finish Goods in IR WH,20-05-20,13,No,20-05-20,13.26,Pick slip issue,21-05-20,20.38,Vessel issue,2,
19-05-20,11.4,Medical,LANKA FEIGHTERS,19-05-20,11.45,19-05-20,12,Yes,19-05-20,11.5,Yes,Finish Goods in IR WH,19-05-20,12,19-05-20,12.3,Yes,Lunch Break,20-05-20,14.4,No,21-05-20,15.57,port opn. delay,22-05-20,21.1,Vessel FCL opening delays,3,
19-05-20,14.1,Medical,LANKA FEIGHTERS,19-05-20,14.2,19-05-20,14.3,Yes,19-05-20,14.3,Yes,Carton Missing at WH,19-05-20,19.3,19-05-20,23.3,No,Damage Carton,19-05-20,7.3,No,20-05-20,15.18,port opn. Delay,24-05-20,6.5,Vessel FCL opening delays,5,
19-05-20,13.1,Industrial,IWS HOLDINGS,19-05-20,13.2,19-05-20,13.3,Yes,19-05-20,13.3,Yes,Early Arrival,19-05-20,18.3,19-05-20,22.3,No,Early Arrival,19-05-20,19,No,21-05-20,12.1,Load qty and cusdec Issues,24-05-20,6.55,Vessel FCL opening delays,5,
19-05-20,12.09,Industrial,LANKA FEIGHTERS,19-05-20,12.15,19-05-20,12.2,Yes,19-05-20,13,Yes,Carton Missing at WH,19-05-20,8.3,19-05-20,13.3,No,Early Arrival,19-05-20,14,Yes,19-05-20,14.12,Pick slip issue,23-05-20,21.4,Vessel issue,4,
19-05-20,10.2,Industrial,IWS HOLDINGS,19-05-20,10.35,19-05-20,11,Yes,19-05-20,11.25,Yes,Early Arrival,19-05-20,12,19-05-20,17,No,Early Arrival,19-05-20,13.5,Yes,21-05-20,16.17,port opn delay,23-05-20,11.45,Vessel FCL opening delays,4,
19-05-20,11.4,Medical,LANKA FEIGHTERS,19-05-20,11.45,19-05-20,12,Yes,19-05-20,11.5,Yes,Carton Missing at WH,19-05-20,12,19-05-20,12.3,Yes,Lunch Break,20-05-20,15,No,21-05-20,15.57,port opn. Delay,23-05-20,21.1,Vessel FCL opening delays,4,
19-05-20,14.1,Medical,LANKA FEIGHTERS,19-05-20,14.2,19-05-20,14.3,Yes,19-05-20,14.3,Yes,Early Arrival,19-05-20,19.3,19-05-20,23.3,No,Irradiation Pending,19-05-20,18,No,19-05-20,15.18,EARLY BOOKING,25-05-20,6.5,Vessel FCL opening delays,6,
19-05-20,13.1,Industrial,IWS HOLDINGS,19-05-20,13.2,19-05-20,13.3,Yes,19-05-20,13.3,Yes,Damage Carton,19-05-20,18.3,19-05-20,22.3,No,Finish Goods in IR WH,19-05-20,9.3,Yes,21-05-20,14.18,Pick slip issue,26-05-20,7.45,Vessel FCL opening delays,7,
19-05-20,15.09,Industrial,LANKA FEIGHTERS,19-05-20,15.15,19-05-20,15.2,Yes,19-05-20,16,Yes,Finish Goods in IR WH,19-05-20,11.3,19-05-20,13.3,No,Early Arrival,19-05-20,13.5,No,19-05-20,14.12,EARLY BOOKING,21-05-20,21.4,Vessel issue,2,
19-05-20,10.2,Industrial,IWS HOLDINGS,19-05-20,10.35,19-05-20,11,Yes,19-05-20,11.25,Yes,Carton Missing at WH,19-05-20,12,19-05-20,17,No,Early Arrival,19-05-20,16.4,No,21-05-20,16.17,port opn delay,23-05-20,7.4,Vessel FCL opening delays,4,
19-05-20,11.4,Medical,LANKA FEIGHTERS,19-05-20,11.45,19-05-20,12,Yes,19-05-20,11.5,Yes,Finish Goods in IR WH,19-05-20,12,19-05-20,12.3,Yes,Finish Goods in IR WH,20-05-20,14.4,Yes,21-05-20,15.57,cargo delays,22-05-20,21.1,Vessel FCL opening delays,3,
19-05-20,14.1,Medical,LANKA FEIGHTERS,19-05-20,14.2,19-05-20,14.3,Yes,19-05-20,14.3,Yes,Carton Missing at WH,19-05-20,19.3,19-05-20,23.3,No,Irradiation Pending,19-05-20,7.3,No,20-05-20,15.18,port opn. Delay,23-05-20,6.5,Vessel FCL opening delays,4,
19-05-20,12.1,Industrial,IWS HOLDINGS,19-05-20,13.2,19-05-20,13.3,Yes,19-05-20,13.3,Yes,Early Arrival,19-05-20,18.3,19-05-20,22.3,No,Early Arrival,19-05-20,19,No,21-05-20,12.1,cargo delays,22-05-20,6.55,Vessel FCL opening delays,3,
20-05-20,10.55,Medical,LANKA FEIGHTERS,20-05-20,11.1,20-05-20,11.1,Yes,20-05-20,11.25,No,Early Arrival,20-05-20,3.3,22-05-20,11.1,No,Carton Missing at WH,22-05-20,19,Yes,22-05-20,12.21,EARLY BOOKING,22-05-20,18,Vessel issue,2,55.45
20-05-20,10.2,Medical,IWS HOLDINGS,20-05-20,11.1,20-05-20,11.1,Yes,20-05-20,11.25,No,Damage Carton,20-05-20,11.45,22-05-20,11.21,No,Damage Carton,22-05-20,19,Yes,22-05-20,12.37,EARLY BOOKING,23-05-20,15.22,Vessel issue,3,77.02
20-05-20,13.45,Medical,LANKA FEIGHTERS,20-05-20,14.05,20-05-20,14.05,Yes,20-05-20,14.05,Yes,Early Arrival,20-05-20,19,21-05-20,5.44,No,Carton Missing at WH,27-05-20,18,No,27-05-20,18.15,Load qty and cusdec Issues,27-05-20,22.08,Vessel FCL opening delays,7,176.63
20-05-20,10.2,Industrial,IWS HOLDINGS,20-05-20,10.45,20-05-20,11,Yes,20-05-20,16,No,Early Arrival,20-05-20,16,20-05-20,17.3,Yes,Damage Carton,24-05-20,18.3,No,24-05-20,18.52,ship.doc complet 21/8,24-05-20,22.15,Vessel FCL opening delays,4,110.95
20-05-20,12,Industrial,LANKA FEIGHTERS,20-05-20,12.15,20-05-20,12.3,Yes,20-05-20,14,No,Early Arrival,20-05-20,14,20-05-20,18,Yes,Damage Carton,28-05-20,18,No,28-05-20,18.43,EARLY BOOKING,28-05-20,22.4,Vessel FCL opening delays,8,202.4
20-05-20,10.35,Medical,IWS HOLDINGS,20-05-20,10.5,20-05-20,10.45,Yes,20-05-20,10.5,Yes,Carton Missing at WH,20-05-20,16,20-05-20,14.45,No,Damage Carton,20-05-20,18.3,Yes,20-05-20,19.18,EARLY BOOKING,25-05-20,21.3,Vessel issue,5,
20-05-20,11.15,Medical,LANKA FEIGHTERS,20-05-20,11.3,20-05-20,11.3,Yes,20-05-20,11.3,Yes,Damage Carton,20-05-20,11.15,20-05-20,14.3,Yes,Finish Goods in IR WH,20-05-20,13,No,20-05-20,13.26,Pick slip issue,27-05-20,20.38,Vessel issue,7,
20-05-20,11.4,Medical,LANKA FEIGHTERS,20-05-20,11.45,20-05-20,12,Yes,20-05-20,11.5,Yes,Finish Goods in IR WH,20-05-20,12,20-05-20,12.3,Yes,Lunch Break,20-05-20,14.4,No,21-05-20,15.57,port opn. delay,26-05-20,21.1,Vessel FCL opening delays,6,
20-05-20,14.1,Medical,LANKA FEIGHTERS,20-05-20,14.2,20-05-20,14.3,Yes,20-05-20,14.3,Yes,Carton Missing at WH,20-05-20,19.3,20-05-20,23.3,No,Damage Carton,20-05-20,7.3,No,20-05-20,15.18,port opn. Delay,24-05-20,6.5,Vessel FCL opening delays,4,
20-05-20,13.1,Industrial,IWS HOLDINGS,20-05-20,13.2,20-05-20,13.3,Yes,20-05-20,13.3,Yes,Early Arrival,20-05-20,18.3,20-05-20,22.3,No,Early Arrival,20-05-20,19,No,21-05-20,12.1,Load qty and cusdec Issues,24-05-20,6.55,Vessel FCL opening delays,4,
20-05-20,12.09,Industrial,LANKA FEIGHTERS,20-05-20,12.15,20-05-20,12.2,Yes,20-05-20,13,Yes,Carton Missing at WH,20-05-20,8.3,20-05-20,13.3,No,Early Arrival,20-05-20,14,Yes,20-05-20,14.12,Pick slip issue,28-05-20,21.4,Vessel issue,8,
20-05-20,10.2,Industrial,IWS HOLDINGS,20-05-20,10.35,20-05-20,11,Yes,20-05-20,11.25,Yes,Early Arrival,20-05-20,12,20-05-20,17,No,Early Arrival,20-05-20,13.5,Yes,21-05-20,16.17,port opn delay,26-05-20,11.45,Vessel FCL opening delays,6,
20-05-20,11.4,Medical,LANKA FEIGHTERS,20-05-20,11.45,20-05-20,12,Yes,20-05-20,11.5,Yes,Carton Missing at WH,20-05-20,12,20-05-20,12.3,Yes,Lunch Break,20-05-20,15,No,21-05-20,15.57,port opn. Delay,26-05-20,21.1,Vessel FCL opening delays,6,
20-05-20,14.1,Medical,LANKA FEIGHTERS,20-05-20,14.2,20-05-20,14.3,Yes,20-05-20,14.3,Yes,Early Arrival,20-05-20,19.3,20-05-20,23.3,No,Irradiation Pending,20-05-20,18,No,20-05-20,15.18,EARLY BOOKING,27-05-20,6.5,Vessel FCL opening delays,7,
20-05-20,13.1,Industrial,IWS HOLDINGS,20-05-20,13.2,20-05-20,13.3,Yes,20-05-20,13.3,Yes,Damage Carton,20-05-20,18.3,20-05-20,22.3,No,Finish Goods in IR WH,20-05-20,9.3,Yes,21-05-20,14.18,Pick slip issue,25-05-20,7.45,Vessel FCL opening delays,5,
20-05-20,15.09,Industrial,LANKA FEIGHTERS,20-05-20,15.15,20-05-20,15.2,Yes,20-05-20,16,Yes,Finish Goods in IR WH,20-05-20,11.3,20-05-20,13.3,No,Early Arrival,20-05-20,13.5,No,20-05-20,14.12,EARLY BOOKING,27-05-20,21.4,Vessel issue,7,
20-05-20,10.2,Industrial,IWS HOLDINGS,20-05-20,10.35,20-05-20,11,Yes,20-05-20,11.25,Yes,Carton Missing at WH,20-05-20,12,20-05-20,17,No,Early Arrival,20-05-20,16.4,No,21-05-20,16.17,port opn delay,26-05-20,7.4,Vessel FCL opening delays,6,
20-05-20,11.4,Medical,LANKA FEIGHTERS,20-05-20,11.45,20-05-20,12,Yes,20-05-20,11.5,Yes,Finish Goods in IR WH,20-05-20,12,20-05-20,12.3,Yes,Finish Goods in IR WH,20-05-20,14.4,Yes,21-05-20,15.57,cargo delays,27-05-20,21.1,Vessel FCL opening delays,7,
20-05-20,14.1,Medical,LANKA FEIGHTERS,20-05-20,14.2,20-05-20,14.3,Yes,20-05-20,14.3,Yes,Carton Missing at WH,20-05-20,19.3,20-05-20,23.3,No,Irradiation Pending,20-05-20,7.3,No,20-05-20,15.18,port opn. Delay,28-05-20,6.5,Vessel FCL opening delays,8,
20-05-20,12.1,Industrial,IWS HOLDINGS,20-05-20,13.2,20-05-20,13.3,Yes,20-05-20,13.3,Yes,Early Arrival,20-05-20,18.3,20-05-20,22.3,No,Early Arrival,20-05-20,19,No,21-05-20,12.1,cargo delays,29-05-20,6.55,Vessel FCL opening delays,9,
21-05-20,10.5,Medical,LANKA FEIGHTERS,21-05-20,10.5,21-05-20,10.5,Yes,21-05-20,11.1,Yes,Early Arrival,21-05-20,16.3,21-05-20,17.3,No,Early Arrival,25-05-20,16.3,No,25-05-20,16.48,EARLY BOOKING,25-05-20,22.49,Vessel FCL opening delays,4,107.99
21-05-20,10.35,Medical,IWS HOLDINGS,21-05-20,10.35,21-05-20,10.35,Yes,21-05-20,11.2,Yes,Early Arrival,21-05-20,11.45,22-05-20,11.2,No,Irradiation Pending,24-05-20,18.3,No,24-05-20,19.15,cargo ready delay,24-05-20,21.32,Vessel issue,3,82.97
21-05-20,16.3,Medical,LANKA FEIGHTERS,21-05-20,16.3,21-05-20,16.4,Yes,21-05-20,19.3,No,Early Arrival,22-05-20,20,22-05-20,23.3,No,Early Arrival,25-05-20,19,No,25-05-20,19.25,Early Booking,25-05-20,21.39,Vessel issue,4,101.09
21-05-20,10.36,Industrial,IWS HOLDINGS,21-05-20,10.5,21-05-20,11,Yes,21-05-20,11.15,Yes,Finish Goods in IR WH,21-05-20,11.3,22-05-20,12,No,Finish Goods in IR WH,25-05-20,19,No,25-05-20,19.16,cargo delays,25-05-20,21.37,Vessel issue,4,107.01
21-05-20,12,Industrial,LANKA FEIGHTERS,21-05-20,12.15,21-05-20,12.3,Yes,21-05-20,14,No,Early Arrival,21-05-20,14,21-05-20,18,Yes,Damage Carton,28-05-20,18,No,28-05-20,18.43,EARLY BOOKING,28-05-20,22.4,Vessel FCL opening delays,7,
21-05-20,10.35,Medical,IWS HOLDINGS,21-05-20,10.5,21-05-20,10.45,Yes,21-05-20,10.5,Yes,Carton Missing at WH,21-05-20,16,21-05-20,14.45,No,Damage Carton,21-05-20,18.3,Yes,21-05-20,19.18,EARLY BOOKING,25-05-20,21.3,Vessel issue,4,
21-05-20,11.15,Medical,LANKA FEIGHTERS,21-05-20,11.3,21-05-20,11.3,Yes,21-05-20,11.3,Yes,Damage Carton,21-05-20,11.15,21-05-20,14.3,Yes,Finish Goods in IR WH,21-05-20,13,No,21-05-20,13.26,Pick slip issue,27-05-20,20.38,Vessel issue,6,
21-05-20,11.4,Medical,LANKA FEIGHTERS,21-05-20,11.45,21-05-20,12,Yes,21-05-20,11.5,Yes,Finish Goods in IR WH,21-05-20,12,21-05-20,12.3,Yes,Lunch Break,21-05-20,14.4,No,21-05-20,15.57,port opn. delay,26-05-20,21.1,Vessel FCL opening delays,5,
21-05-20,14.1,Medical,LANKA FEIGHTERS,21-05-20,14.2,21-05-20,14.3,Yes,21-05-20,14.3,Yes,Carton Missing at WH,21-05-20,19.3,21-05-20,23.3,No,Damage Carton,21-05-20,7.3,No,21-05-20,15.18,port opn. Delay,24-05-20,6.5,Vessel FCL opening delays,3,
21-05-20,13.1,Industrial,IWS HOLDINGS,21-05-20,13.2,21-05-20,13.3,Yes,21-05-20,13.3,Yes,Early Arrival,21-05-20,18.3,21-05-20,22.3,No,Early Arrival,21-05-20,19,No,21-05-20,12.1,Load qty and cusdec Issues,24-05-20,6.55,Vessel FCL opening delays,3,
21-05-20,12.09,Industrial,LANKA FEIGHTERS,21-05-20,12.15,21-05-20,12.2,Yes,21-05-20,13,Yes,Carton Missing at WH,21-05-20,8.3,21-05-20,13.3,No,Early Arrival,21-05-20,14,Yes,21-05-20,14.12,Pick slip issue,28-05-20,21.4,Vessel issue,7,
21-05-20,10.2,Industrial,IWS HOLDINGS,21-05-20,10.35,21-05-20,11,Yes,21-05-20,11.25,Yes,Early Arrival,21-05-20,12,21-05-20,17,No,Early Arrival,21-05-20,13.5,Yes,21-05-20,16.17,port opn delay,26-05-20,11.45,Vessel FCL opening delays,5,
21-05-20,11.4,Medical,LANKA FEIGHTERS,21-05-20,11.45,21-05-20,12,Yes,21-05-20,11.5,Yes,Carton Missing at WH,21-05-20,12,21-05-20,12.3,Yes,Lunch Break,21-05-20,15,No,21-05-20,15.57,port opn. Delay,26-05-20,21.1,Vessel FCL opening delays,5,
21-05-20,14.1,Medical,LANKA FEIGHTERS,21-05-20,14.2,21-05-20,14.3,Yes,21-05-20,14.3,Yes,Early Arrival,21-05-20,19.3,21-05-20,23.3,No,Irradiation Pending,21-05-20,18,No,21-05-20,15.18,EARLY BOOKING,27-05-20,6.5,Vessel FCL opening delays,6,
21-05-20,13.1,Industrial,IWS HOLDINGS,21-05-20,13.2,21-05-20,13.3,Yes,21-05-20,13.3,Yes,Damage Carton,21-05-20,18.3,21-05-20,22.3,No,Finish Goods in IR WH,21-05-20,9.3,Yes,21-05-20,14.18,Pick slip issue,25-05-20,7.45,Vessel FCL opening delays,4,
21-05-20,15.09,Industrial,LANKA FEIGHTERS,21-05-20,15.15,21-05-20,15.2,Yes,21-05-20,16,Yes,Finish Goods in IR WH,21-05-20,11.3,21-05-20,13.3,No,Early Arrival,21-05-20,13.5,No,21-05-20,14.12,EARLY BOOKING,27-05-20,21.4,Vessel issue,6,
21-05-20,10.2,Industrial,IWS HOLDINGS,21-05-20,10.35,21-05-20,11,Yes,21-05-20,11.25,Yes,Carton Missing at WH,21-05-20,12,21-05-20,17,No,Early Arrival,21-05-20,16.4,No,21-05-20,16.17,port opn delay,26-05-20,7.4,Vessel FCL opening delays,5,
21-05-20,11.4,Medical,LANKA FEIGHTERS,21-05-20,11.45,21-05-20,12,Yes,21-05-20,11.5,Yes,Finish Goods in IR WH,21-05-20,12,21-05-20,12.3,Yes,Finish Goods in IR WH,21-05-20,14.4,Yes,21-05-20,15.57,cargo delays,27-05-20,21.1,Vessel FCL opening delays,6,
21-05-20,14.1,Medical,LANKA FEIGHTERS,21-05-20,14.2,21-05-20,14.3,Yes,21-05-20,14.3,Yes,Carton Missing at WH,21-05-20,19.3,21-05-20,23.3,No,Irradiation Pending,21-05-20,7.3,No,21-05-20,15.18,port opn. Delay,28-05-20,6.5,Vessel FCL opening delays,7,
21-05-20,12.1,Industrial,IWS HOLDINGS,21-05-20,13.2,21-05-20,13.3,Yes,21-05-20,13.3,Yes,Early Arrival,21-05-20,18.3,21-05-20,22.3,No,Early Arrival,21-05-20,19,No,21-05-20,12.1,cargo delays,29-05-20,6.55,Vessel FCL opening delays,8,
22-05-20,10.37,Industrial,LANKA FEIGHTERS,22-05-20,11,22-05-20,12.3,No,22-05-20,12.45,No,Early Arrival,22-05-20,14.3,22-05-20,16.3,Yes,Early Arrival,27-05-20,18,No,27-05-20,18.05,Early booknig,27-05-20,21.55,Vessel FCL opening delays,5,131.18
22-05-20,11.2,Medical,IWS HOLDINGS,22-05-20,11.1,22-05-20,11.3,Yes,22-05-20,11.25,Yes,Early Arrival,24-05-20,11.3,24-05-20,12.3,No,container canot open due to fumigation issue,25-05-20,19,No,25-05-20,19.21,Pick slip issue,25-05-20,21.36,Vessel FCL opening delays,3,82.16
22-05-20,10.39,Medical,LANKA FEIGHTERS,22-05-20,10.5,22-05-20,11,Yes,22-05-20,12.3,No,Early Arrival,22-05-20,13,24-05-20,23.3,No,Irradiation Pending,27-05-20,19,No,27-05-20,19.23,cargo delay,28-05-20,5.43,Vessel FCL opening delays,6,139.04
22-05-20,17.3,Medical,IWS HOLDINGS,22-05-20,17.3,22-05-20,17.45,Yes,22-05-20,18.45,No,Early Arrival,22-05-20,19,22-05-20,22,Yes,Early Arrival,25-05-20,20.3,No,25-05-20,20.49,port opn delay,25-05-20,23.55,Vessel FCL opening delays,3,78.25
22-05-20,20.45,Industrial,LANKA FEIGHTERS,22-05-20,20.5,22-05-20,21,Yes,23-05-20,8,No,Finish Goods in IR WH,23-05-20,21,25-05-20,23,No,Finish Goods in IR WH,26-05-20,18.3,No,26-05-20,18.43,Load qty and cusdec Issues,27-05-20,7.02,Vessel issue,5,106.57
22-05-20,10.45,Industrial,IWS HOLDINGS,22-05-20,11.1,22-05-20,11.1,Yes,22-05-20,11.15,Yes,Early Arrival,22-05-20,11.3,22-05-20,14,Yes,Early Arrival,24-05-20,18.3,No,24-05-20,18.27,pick slip reced 24/8 11.3,24-05-20,21.1,Vessel issue,2,58.65
22-05-20,11.15,Medical,LANKA FEIGHTERS,22-05-20,11.3,22-05-20,11.3,Yes,22-05-20,11.3,Yes,Damage Carton,22-05-20,11.15,22-05-20,14.3,Yes,Finish Goods in IR WH,22-05-20,13,No,22-05-20,13.26,Pick slip issue,29-05-20,20.38,Vessel issue,7,
22-05-20,11.4,Medical,LANKA FEIGHTERS,22-05-20,11.45,22-05-20,12,Yes,22-05-20,11.5,Yes,Finish Goods in IR WH,22-05-20,12,22-05-20,12.3,Yes,Lunch Break,22-05-20,14.4,No,22-05-20,15.57,port opn. delay,26-05-20,21.1,Vessel FCL opening delays,4,
22-05-20,14.1,Medical,LANKA FEIGHTERS,22-05-20,14.2,22-05-20,14.3,Yes,22-05-20,14.3,Yes,Carton Missing at WH,22-05-20,19.3,22-05-20,23.3,No,Damage Carton,22-05-20,7.3,No,22-05-20,15.18,port opn. Delay,24-05-20,6.5,Vessel FCL opening delays,2,
